thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
160,0,160,[np.float64(-0.30666666666666664)],[np.float64(0.09916666666666667)],[1],[0],[0],[1.77833929983899],['target'],160,0,160,0,288.2719713000115,,,,,,,,,10,288.259957900038,288.2719713000115,288.2719713000115,0.03337169997394085,290.0056400001049,[np.float64(-0.30666666666666664)],[np.float64(0.09916666666666667)],[1],[0],[0],[1.77833929983899],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
161,0,161,[np.float64(-0.285)],[np.float64(0.2525)],[1],[0],[0],[1.3165865000337362],['target'],161,0,161,0,290.044347200077,,,,,,,,,10,290.03406690014526,290.044347200077,290.044347200077,0.028124300064519048,291.3231544001028,[np.float64(-0.285)],[np.float64(0.2525)],[1],[0],[0],[1.3165865000337362],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
162,0,162,[np.float64(-0.225)],[np.float64(-0.42916666666666664)],[1],[0],[0],[3.131198100047186],['target'],162,0,162,0,291.3468578001484,,,,,,,,,5,291.33840900007635,291.3468578001484,291.3468578001484,0.015026500215753913,294.45506540010683,[np.float64(-0.225)],[np.float64(-0.42916666666666664)],[1],[0],[0],[3.131198100047186],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
163,0,163,[np.float64(-0.46166666666666667)],[np.float64(-0.0475)],[1],[0],[0],[1.6998606000561267],['target'],163,0,163,0,294.48981479997747,,,,,,,,,10,294.47948940005153,294.48981479997747,294.48981479997747,0.024291199864819646,296.1555686001666,[np.float64(-0.46166666666666667)],[np.float64(-0.0475)],[1],[0],[0],[1.6998606000561267],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
164,0,164,[np.float64(0.12916666666666668)],[np.float64(0.4683333333333333)],[1],[0],[0],[1.7995160000864416],['target'],164,0,164,0,296.18296210002154,,,,,,,,,5,296.1757174001541,296.18296210002154,296.18296210002154,0.019727200036868453,297.95629560016096,[np.float64(0.12916666666666668)],[np.float64(0.4683333333333333)],[1],[0],[0],[1.7995160000864416],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
165,0,165,[np.float64(-0.1775)],[np.float64(-0.4266666666666667)],[1],[0],[0],[2.281852100044489],['target'],165,0,165,0,297.97985990019515,,,,,,,,,5,297.9723408999853,297.97985990019515,297.97985990019515,0.01587560004554689,300.238874200033,[np.float64(-0.1775)],[np.float64(-0.4266666666666667)],[1],[0],[0],[2.281852100044489],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
166,0,166,[np.float64(0.25416666666666665)],[np.float64(-0.04)],[1],[0],[0],[1.3345681000500917],['target'],166,0,166,0,300.2611212001648,,,,,,,,,5,300.25413980009034,300.2611212001648,300.2611212001648,0.01508310018107295,301.57422880013473,[np.float64(0.25416666666666665)],[np.float64(-0.04)],[1],[0],[0],[1.3345681000500917],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
167,0,167,[np.float64(0.2125)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.682344000088051],['target'],167,0,167,0,301.614279899979,,,,,,,,,10,301.6022306000814,301.614279899979,301.614279899979,0.027723200153559446,304.2577401001472,[np.float64(0.2125)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.682344000088051],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
168,0,168,[np.float64(0.11083333333333334)],[np.float64(-0.20916666666666667)],[1],[0],[0],[1.5622582000214607],['target'],168,0,168,0,304.29840760002844,,,,,,,,,10,304.2875850000419,304.29840760002844,304.29840760002844,0.029557199915871024,305.8211260000244,[np.float64(0.11083333333333334)],[np.float64(-0.20916666666666667)],[1],[0],[0],[1.5622582000214607],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
169,0,169,[np.float64(-0.155)],[np.float64(-0.205)],[1],[0],[0],[1.1663862999994308],['target'],169,0,169,0,305.8443326000124,,,,,,,,,5,305.83609310002066,305.8443326000124,305.8443326000124,0.014732399955391884,306.98830930003896,[np.float64(-0.155)],[np.float64(-0.205)],[1],[0],[0],[1.1663862999994308],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
170,0,170,[np.float64(-0.14833333333333334)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.481956799980253],['target'],170,0,170,0,307.0265552001074,,,,,,,,,10,307.0160364001058,307.0265552001074,307.0265552001074,0.02747770003043115,308.4712617001496,[np.float64(-0.14833333333333334)],[np.float64(0.04666666666666667)],[1],[0],[0],[1.481956799980253],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
171,0,171,[np.float64(0.1525)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.4332291001919657],['target'],171,0,171,0,308.49462770018727,,,,,,,,,5,308.4875188001897,308.49462770018727,308.49462770018727,0.015929300105199218,309.9054151000455,[np.float64(0.1525)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.4332291001919657],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
172,0,172,[np.float64(0.25)],[np.float64(-0.19416666666666665)],[1],[0],[0],[1.7321025000419468],['target'],172,0,172,0,309.9291523001157,,,,,,,,,5,309.9212663001381,309.9291523001157,309.9291523001157,0.015659899916499853,311.6383382000495,[np.float64(0.25)],[np.float64(-0.19416666666666665)],[1],[0],[0],[1.7321025000419468],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
173,0,173,[np.float64(-0.4425)],[np.float64(0.2925)],[1],[0],[0],[1.7984836001414806],['target'],173,0,173,0,311.6635479000397,,,,,,,,,5,311.6558948000893,311.6635479000397,311.6635479000397,0.017269100062549114,313.437996200053,[np.float64(-0.4425)],[np.float64(0.2925)],[1],[0],[0],[1.7984836001414806],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
174,0,174,[np.float64(-0.24583333333333332)],[np.float64(-0.165)],[1],[0],[0],[1.4661199999973178],['target'],174,0,174,0,313.4613872000482,,,,,,,,,5,313.4534352000337,313.4613872000482,313.4613872000482,0.015274000121280551,314.90485200006515,[np.float64(-0.24583333333333332)],[np.float64(-0.165)],[1],[0],[0],[1.4661199999973178],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
175,0,175,[np.float64(0.48083333333333333)],[np.float64(0.43666666666666665)],[1],[0],[0],[2.448671600082889],['target'],175,0,175,0,314.9281407999806,,,,,,,,,5,314.9202225001063,314.9281407999806,314.9281407999806,0.015199699904769659,317.354191099992,[np.float64(0.48083333333333333)],[np.float64(0.43666666666666665)],[1],[0],[0],[2.448671600082889],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
176,0,176,[np.float64(0.305)],[np.float64(0.39416666666666667)],[1],[0],[0],[1.2320821001194417],['target'],176,0,176,0,317.37796490010805,,,,,,,,,5,317.3703817001078,317.37796490010805,317.37796490010805,0.01602800004184246,318.5869372000452,[np.float64(0.305)],[np.float64(0.39416666666666667)],[1],[0],[0],[1.2320821001194417],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
177,0,177,[np.float64(-0.20666666666666667)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.2659770001191646],['target'],177,0,177,0,318.61239879997447,,,,,,,,,5,318.60323060001247,318.61239879997447,318.61239879997447,0.016079100081697106,319.85368470009416,[np.float64(-0.20666666666666667)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.2659770001191646],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
178,0,178,[np.float64(-0.1225)],[np.float64(-0.04)],[1],[0],[0],[1.0823709999676794],['target'],178,0,178,0,319.87668090010993,,,,,,,,,5,319.8688695000019,319.87668090010993,319.87668090010993,0.015014699893072248,320.9367843000218,[np.float64(-0.1225)],[np.float64(-0.04)],[1],[0],[0],[1.0823709999676794],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
179,0,179,[np.float64(-0.0925)],[np.float64(0.3358333333333333)],[1],[0],[0],[1.567350400146097],['target'],179,0,179,0,320.97625469998457,,,,,,,,,10,320.9651736000087,320.97625469998457,320.97625469998457,0.028151100035756826,322.50498510012403,[np.float64(-0.0925)],[np.float64(0.3358333333333333)],[1],[0],[0],[1.567350400146097],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
180,0,180,[np.float64(-0.025)],[np.float64(-0.22166666666666668)],[1],[0],[0],[1.4358912000898272],['target'],180,0,180,0,322.5442982001696,,,,,,,,,10,322.5338223001454,322.5442982001696,322.5442982001696,0.02863899990916252,323.9416600000113,[np.float64(-0.025)],[np.float64(-0.22166666666666668)],[1],[0],[0],[1.4358912000898272],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
181,0,181,[np.float64(-0.39666666666666667)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.8287826001178473],['target'],181,0,181,0,323.9665107000619,,,,,,,,,5,323.9571748999879,323.9665107000619,323.9665107000619,0.015240799868479371,325.7713010001462,[np.float64(-0.39666666666666667)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.8287826001178473],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
182,0,182,[np.float64(0.16416666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.948431400116533],['target'],182,0,182,0,325.80840580002405,,,,,,,,,10,325.79818350006826,325.80840580002405,325.80840580002405,0.0266958000138402,327.72061350010335,[np.float64(0.16416666666666666)],[np.float64(0.2633333333333333)],[1],[0],[0],[1.948431400116533],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
183,0,183,[np.float64(0.0125)],[np.float64(0.0725)],[1],[0],[0],[1.1672155000269413],['target'],183,0,183,0,327.7445945001673,,,,,,,,,5,327.7362459001597,327.7445945001673,327.7445945001673,0.015420500189065933,328.88869770010933,[np.float64(0.0125)],[np.float64(0.0725)],[1],[0],[0],[1.1672155000269413],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
184,0,184,[np.float64(0.24833333333333332)],[np.float64(-0.12)],[1],[0],[0],[1.1332521999720484],['target'],184,0,184,0,328.91175259999,,,,,,,,,5,328.90435090009123,328.91175259999,328.91175259999,0.015414000023156404,330.02281440002844,[np.float64(0.24833333333333332)],[np.float64(-0.12)],[1],[0],[0],[1.1332521999720484],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
185,0,185,[np.float64(-0.10583333333333333)],[np.float64(0.09083333333333334)],[1],[0],[0],[2.5808560999576002],['target'],185,0,185,0,330.06453040009364,,,,,,,,,10,330.05359190003946,330.06453040009364,330.06453040009364,0.030472999904304743,332.6046700000297,[np.float64(-0.10583333333333333)],[np.float64(0.09083333333333334)],[1],[0],[0],[2.5808560999576002],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
186,0,186,[np.float64(0.0425)],[np.float64(-0.18416666666666667)],[1],[0],[0],[1.9501400000881404],['target'],186,0,186,0,332.6257774999831,,,,,,,,,5,332.61867510015145,332.6257774999831,332.6257774999831,0.013722100062295794,334.5556409000419,[np.float64(0.0425)],[np.float64(-0.18416666666666667)],[1],[0],[0],[1.9501400000881404],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
187,0,187,[np.float64(-0.20083333333333334)],[np.float64(-0.4633333333333333)],[1],[0],[0],[1.9475334999151528],['target'],187,0,187,0,334.5952367000282,,,,,,,,,10,334.5849099000916,334.5952367000282,334.5952367000282,0.02898050006479025,336.50406550010666,[np.float64(-0.20083333333333334)],[np.float64(-0.4633333333333333)],[1],[0],[0],[1.9475334999151528],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
188,0,188,[np.float64(-0.22666666666666666)],[np.float64(-0.33166666666666667)],[1],[0],[0],[0.9819717002101243],['target'],188,0,188,0,336.5294119999744,,,,,,,,,5,336.52173290005885,336.5294119999744,336.5294119999744,0.0174705998506397,337.4869397999719,[np.float64(-0.22666666666666666)],[np.float64(-0.33166666666666667)],[1],[0],[0],[0.9819717002101243],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
189,0,189,[np.float64(0.09333333333333334)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.6990713998675346],['target'],189,0,189,0,337.5238269001711,,,,,,,,,10,337.5123672001064,337.5238269001711,337.5238269001711,0.02516049984842539,339.1869137000758,[np.float64(0.09333333333333334)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.6990713998675346],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
190,0,190,[np.float64(0.14583333333333334)],[np.float64(-0.05416666666666667)],[1],[0],[0],[0.9999075001105666],['target'],190,0,190,0,339.2091010999866,,,,,,,,,5,339.201849500183,339.2091010999866,339.2091010999866,0.014739200007170439,340.1875002000015,[np.float64(0.14583333333333334)],[np.float64(-0.05416666666666667)],[1],[0],[0],[0.9999075001105666],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
191,0,191,[np.float64(-0.08583333333333333)],[np.float64(0.43833333333333335)],[1],[0],[0],[1.8640570000279695],['target'],191,0,191,0,340.2258723000996,,,,,,,,,10,340.2153819000814,340.2258723000996,340.2258723000996,0.02769750007428229,342.05231639998965,[np.float64(-0.08583333333333333)],[np.float64(0.43833333333333335)],[1],[0],[0],[1.8640570000279695],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
192,0,192,[np.float64(-0.5033333333333333)],[np.float64(-0.2783333333333333)],[1],[0],[0],[1.4006817999761552],['target'],192,0,192,0,342.07914410019293,,,,,,,,,5,342.0695291000884,342.07914410019293,342.07914410019293,0.016944400034844875,343.453851000173,[np.float64(-0.5033333333333333)],[np.float64(-0.2783333333333333)],[1],[0],[0],[1.4006817999761552],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
193,0,193,"[np.float64(-0.475), np.float64(-0.46416666666666667)]","[np.float64(-0.13833333333333334), np.float64(-0.1375)]","[1, 1]","[0, 0]","[0, 0]","[1.4147604000754654, 2.3317831999156624]","[None, 'target']",193,0,193,0,343.4907774999738,,,,,,,,,10,343.48029009997845,343.4907774999738,343.4907774999738,0.026260599959641695,345.786307600094,"[np.float64(-0.475), np.float64(-0.46416666666666667)]","[np.float64(-0.13833333333333334), np.float64(-0.1375)]","[1, 1]","[0, 0]","[0, 0]","[1.4147604000754654, 2.3317831999156624]","[None, 'target']",,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
194,0,194,[np.float64(0.3625)],[np.float64(-0.4175)],[1],[0],[0],[1.849075999809429],['target'],194,0,194,0,345.80912450002506,,,,,,,,,5,345.8022861001082,345.80912450002506,345.80912450002506,0.01567789982073009,347.63624799996614,[np.float64(0.3625)],[np.float64(-0.4175)],[1],[0],[0],[1.849075999809429],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
195,0,195,[np.float64(0.01)],[np.float64(0.4025)],[1],[0],[0],[1.5673658000305295],['target'],195,0,195,0,347.67453430010937,,,,,,,,,10,347.6639148001559,347.67453430010937,347.67453430010937,0.027452199952676892,349.2044787001796,[np.float64(0.01)],[np.float64(0.4025)],[1],[0],[0],[1.5673658000305295],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
196,0,196,[np.float64(-0.26916666666666667)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.1129586000461131],['target'],196,0,196,0,349.2290776001755,,,,,,,,,5,349.22210010001436,349.2290776001755,349.2290776001755,0.0172518000472337,350.3186668001581,[np.float64(-0.26916666666666667)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.1129586000461131],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
197,0,197,"[np.float64(-0.22333333333333333), np.float64(-0.2225)]","[np.float64(-0.38916666666666666), np.float64(-0.4075)]","[1, 1]","[0, 0]","[0, 0]","[2.2660525001119822, 3.117896000156179]","[None, 'target']",197,0,197,0,350.34104830003344,,,,,,,,,5,350.3336746999994,350.34104830003344,350.34104830003344,0.014785700011998415,353.4373666001484,"[np.float64(-0.22333333333333333), np.float64(-0.2225)]","[np.float64(-0.38916666666666666), np.float64(-0.4075)]","[1, 1]","[0, 0]","[0, 0]","[2.2660525001119822, 3.117896000156179]","[None, 'target']",,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
198,0,198,"[np.float64(0.42333333333333334), np.float64(0.42333333333333334), np.float64(0.43333333333333335)]","[np.float64(-0.34), np.float64(-0.34), np.float64(-0.3475)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.6313750999979675, 3.0973600998986512, 4.063517199829221]","[None, None, 'target']",198,0,198,0,353.4741266001947,,,,,,,,,10,353.46395490015857,353.4741266001947,353.4741266001947,0.026299000019207597,357.5018756000791,"[np.float64(0.42333333333333334), np.float64(0.42333333333333334), np.float64(0.43333333333333335)]","[np.float64(-0.34), np.float64(-0.34), np.float64(-0.3475)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.6313750999979675, 3.0973600998986512, 4.063517199829221]","[None, None, 'target']",,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
199,0,199,[np.float64(-0.0675)],[np.float64(-0.14416666666666667)],[1],[0],[0],[1.5162963999900967],['target'],199,0,199,0,357.54459090018645,,,,,,,,,10,357.53423820016906,357.54459090018645,357.54459090018645,0.031987099908292294,359.0192386000417,[np.float64(-0.0675)],[np.float64(-0.14416666666666667)],[1],[0],[0],[1.5162963999900967],['target'],,,,,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0195743001532,359.0335537001956,361.0342818000354,361.01869440008886,1,001,2025-10-01_16h50.15.457,visual search,,2025.1.1,59.90215581285546,2025-10-01 16h50.21.326278 +0530,
